,team,half,min,x_start,y_start,outcome,game,type_id
365,USA,1,24,58.8,74.72000000000001,Successful,USA vs Germany,3
366,Germany,1,36,64.08,32.96,Successful,USA vs Germany,3
367,Germany,1,38,66.96,51.04,Successful,USA vs Germany,3
368,Germany,1,45,81.24,52.56,Successful,USA vs Germany,3
369,Germany,2,91,44.16,44.160000000000004,Successful,USA vs Germany,3
370,Algeria,1,5,102.84,65.52000000000001,Successful,Algeria vs Russia,3
371,Algeria,1,12,89.16,28.160000000000004,Successful,Algeria vs Russia,3
372,Russia,1,14,40.32,45.92,Successful,Algeria vs Russia,3
373,Russia,1,15,96.71999999999998,57.84,Successful,Algeria vs Russia,3
374,Russia,1,15,97.08,53.6,Successful,Algeria vs Russia,3
375,Russia,1,18,74.39999999999999,53.2,Successful,Algeria vs Russia,3
376,Russia,1,23,74.64,49.84,Successful,Algeria vs Russia,3
377,Algeria,1,27,57.959999999999994,38.96000000000001,Successful,Algeria vs Russia,3
378,Russia,1,31,65.52,38.88,Successful,Algeria vs Russia,3
379,Algeria,1,34,87.71999999999998,55.6,Successful,Algeria vs Russia,3
380,Russia,1,38,112.2,3.3600000000000003,Successful,Algeria vs Russia,3
381,Russia,1,45,81.24,42.800000000000004,Successful,Algeria vs Russia,3
382,Russia,2,50,93.11999999999999,19.44,Successful,Algeria vs Russia,3
383,Russia,2,52,46.32,62.56,Successful,Algeria vs Russia,3
384,Algeria,2,55,51.35999999999999,7.840000000000001,Successful,Algeria vs Russia,3
385,Algeria,2,56,88.08,12.240000000000002,Successful,Algeria vs Russia,3
386,Algeria,2,58,113.52,75.36,Successful,Algeria vs Russia,3
387,Russia,2,68,74.16,16.16,Successful,Algeria vs Russia,3
388,Russia,2,83,64.32,65.76,Successful,Algeria vs Russia,3
389,Brazil,1,5,87.71999999999998,44.88,Successful,Brazil vs Chile,3
390,Brazil,1,5,40.8,31.84,Successful,Brazil vs Chile,3
391,Brazil,1,6,79.32,74.88,Successful,Brazil vs Chile,3
392,Chile,1,20,59.519999999999996,23.6,Successful,Brazil vs Chile,3
393,Chile,1,20,59.04,20.96,Successful,Brazil vs Chile,3
394,Chile,1,21,64.08,34.64,Successful,Brazil vs Chile,3
395,Chile,1,29,42.0,21.6,Successful,Brazil vs Chile,3
396,Brazil,1,35,90.71999999999998,21.12,Successful,Brazil vs Chile,3
397,Chile,1,35,75.96,77.36000000000001,Successful,Brazil vs Chile,3
398,Brazil,1,38,21.84,40.24,Successful,Brazil vs Chile,3
399,Brazil,1,44,102.11999999999999,25.6,Successful,Brazil vs Chile,3
400,Brazil,2,45,55.92,69.67999999999999,Successful,Brazil vs Chile,3
401,Brazil,2,48,71.75999999999999,58.800000000000004,Successful,Brazil vs Chile,3
402,Chile,2,61,87.36,38.400000000000006,Successful,Brazil vs Chile,3
403,Brazil,2,65,51.84,44.080000000000005,Successful,Brazil vs Chile,3
404,Chile,2,67,69.36,71.76,Successful,Brazil vs Chile,3
405,Chile,2,67,75.6,57.44,Successful,Brazil vs Chile,3
406,Brazil,2,82,91.32,31.439999999999998,Successful,Brazil vs Chile,3
407,Brazil,2,82,95.88000000000001,29.92,Successful,Brazil vs Chile,3
408,Brazil,2,86,59.519999999999996,58.720000000000006,Successful,Brazil vs Chile,3
409,Chile,2,90,87.6,47.68000000000001,Successful,Brazil vs Chile,3
410,Brazil,3,90,72.0,21.28,Successful,Brazil vs Chile,3
411,Chile,3,93,40.199999999999996,43.84,Successful,Brazil vs Chile,3
412,Brazil,3,100,111.11999999999999,9.28,Successful,Brazil vs Chile,3
413,Brazil,3,102,86.64,23.840000000000003,Successful,Brazil vs Chile,3
414,Brazil,3,102,85.91999999999999,31.92,Successful,Brazil vs Chile,3
415,Brazil,4,113,85.2,59.52000000000001,Successful,Brazil vs Chile,3
416,Brazil,4,117,82.91999999999999,69.92,Successful,Brazil vs Chile,3
417,Brazil,4,118,81.0,15.52,Successful,Brazil vs Chile,3
418,Mexico,1,4,73.08,2.16,Successful,Netherlands vs Mexico,3
419,Mexico,1,4,77.75999999999999,4.4,Successful,Netherlands vs Mexico,3
420,Mexico,1,4,83.16,23.44,Successful,Netherlands vs Mexico,3
421,Mexico,1,10,49.68,51.68,Successful,Netherlands vs Mexico,3
422,Mexico,1,12,85.44,5.44,Successful,Netherlands vs Mexico,3
423,Netherlands,1,15,81.84,61.2,Successful,Netherlands vs Mexico,3
424,Netherlands,1,21,88.91999999999999,52.720000000000006,Successful,Netherlands vs Mexico,3
425,Mexico,1,21,27.36,68.0,Successful,Netherlands vs Mexico,3
426,Mexico,1,27,33.48,56.0,Successful,Netherlands vs Mexico,3
427,Netherlands,1,41,76.55999999999999,74.88,Successful,Netherlands vs Mexico,3
428,Netherlands,1,42,88.32,56.56,Successful,Netherlands vs Mexico,3
429,Netherlands,2,51,88.08,32.32,Successful,Netherlands vs Mexico,3
430,Mexico,2,59,92.88000000000001,67.67999999999999,Successful,Netherlands vs Mexico,3
431,Mexico,2,59,104.64,67.84,Successful,Netherlands vs Mexico,3
432,Netherlands,2,60,96.24,27.04,Successful,Netherlands vs Mexico,3
433,Netherlands,2,61,98.39999999999999,9.36,Successful,Netherlands vs Mexico,3
434,Netherlands,2,62,95.52,14.719999999999999,Successful,Netherlands vs Mexico,3
435,Netherlands,2,63,80.04,15.840000000000002,Successful,Netherlands vs Mexico,3
436,Mexico,2,65,76.08,36.4,Successful,Netherlands vs Mexico,3
437,Netherlands,2,67,108.0,16.48,Successful,Netherlands vs Mexico,3
438,Mexico,2,70,102.84,66.08,Successful,Netherlands vs Mexico,3
439,Netherlands,2,71,35.04,66.48,Successful,Netherlands vs Mexico,3
440,Netherlands,2,73,103.68,22.880000000000003,Successful,Netherlands vs Mexico,3
441,Mexico,2,78,96.6,28.8,Successful,Netherlands vs Mexico,3
442,Mexico,2,78,91.44,33.839999999999996,Successful,Netherlands vs Mexico,3
443,Mexico,2,80,111.24,7.040000000000001,Successful,Netherlands vs Mexico,3
444,Netherlands,2,90,96.48,62.32000000000001,Successful,Netherlands vs Mexico,3
445,Netherlands,2,91,115.44,21.28,Successful,Netherlands vs Mexico,3
446,Greece,1,11,87.0,70.56,Successful,Costa Rica vs Greece,3
447,Greece,1,16,49.68,64.0,Successful,Costa Rica vs Greece,3
448,Costa Rica,1,20,107.88000000000001,11.36,Successful,Costa Rica vs Greece,3
449,Greece,1,28,47.279999999999994,60.64,Successful,Costa Rica vs Greece,3
450,Greece,1,30,83.52,12.64,Successful,Costa Rica vs Greece,3
451,Costa Rica,1,41,69.12,34.32,Successful,Costa Rica vs Greece,3
452,Costa Rica,2,51,65.04,39.44,Successful,Costa Rica vs Greece,3
453,Greece,2,54,27.84,4.08,Successful,Costa Rica vs Greece,3
454,Greece,2,70,94.91999999999999,58.08,Successful,Costa Rica vs Greece,3
455,Greece,2,70,47.64,69.52000000000001,Successful,Costa Rica vs Greece,3
456,Greece,2,78,84.71999999999998,38.64,Successful,Costa Rica vs Greece,3
457,Greece,2,83,84.48,10.72,Successful,Costa Rica vs Greece,3
458,Costa Rica,2,85,84.11999999999999,3.7600000000000002,Successful,Costa Rica vs Greece,3
459,Costa Rica,2,85,99.6,63.760000000000005,Successful,Costa Rica vs Greece,3
460,Costa Rica,2,86,115.08,74.0,Successful,Costa Rica vs Greece,3
461,Greece,2,86,111.71999999999998,13.440000000000001,Successful,Costa Rica vs Greece,3
462,Greece,3,95,77.04,11.36,Successful,Costa Rica vs Greece,3
463,Greece,3,95,90.48,22.72,Successful,Costa Rica vs Greece,3
464,Greece,3,95,84.71999999999998,67.04,Successful,Costa Rica vs Greece,3
465,Greece,3,99,101.28,52.96000000000001,Successful,Costa Rica vs Greece,3
466,Greece,4,109,89.04,6.720000000000001,Successful,Costa Rica vs Greece,3
467,Greece,4,109,112.55999999999999,11.68,Successful,Costa Rica vs Greece,3
468,Costa Rica,4,111,74.28,7.5200000000000005,Successful,Costa Rica vs Greece,3
469,Costa Rica,4,111,109.68,10.72,Successful,Costa Rica vs Greece,3
470,Greece,4,113,87.6,4.4,Successful,Costa Rica vs Greece,3
471,Greece,4,119,85.91999999999999,72.8,Successful,Costa Rica vs Greece,3
472,Germany,1,5,72.47999999999999,68.08,Successful,Germany vs Algeria,3
473,Algeria,1,13,111.84,20.560000000000002,Successful,Germany vs Algeria,3
474,Germany,1,23,73.2,24.880000000000003,Successful,Germany vs Algeria,3
475,Germany,1,30,92.64,13.600000000000001,Successful,Germany vs Algeria,3
476,Germany,1,40,81.84,55.2,Successful,Germany vs Algeria,3
477,Germany,2,48,107.28,64.32000000000001,Successful,Germany vs Algeria,3
478,Germany,2,48,107.39999999999999,60.160000000000004,Successful,Germany vs Algeria,3
479,Algeria,2,56,53.52,65.67999999999999,Successful,Germany vs Algeria,3
480,Germany,2,59,95.39999999999999,4.720000000000001,Successful,Germany vs Algeria,3
481,Algeria,2,64,43.68,52.08,Successful,Germany vs Algeria,3
482,Algeria,2,72,33.12,22.400000000000002,Successful,Germany vs Algeria,3
483,Germany,2,78,92.39999999999999,13.12,Successful,Germany vs Algeria,3
484,Germany,2,78,112.8,14.56,Successful,Germany vs Algeria,3
485,Germany,2,81,109.2,32.480000000000004,Successful,Germany vs Algeria,3
486,Algeria,2,81,82.55999999999999,72.88,Successful,Germany vs Algeria,3
487,Germany,3,93,44.04,34.72,Successful,Germany vs Algeria,3
488,Algeria,3,93,114.24,4.32,Successful,Germany vs Algeria,3
489,Germany,3,98,91.91999999999999,57.84,Successful,Germany vs Algeria,3
490,Algeria,3,100,89.39999999999999,70.72000000000001,Successful,Germany vs Algeria,3
491,Algeria,3,100,99.36,68.64,Successful,Germany vs Algeria,3
492,Germany,3,103,95.88000000000001,63.52000000000001,Successful,Germany vs Algeria,3
493,Algeria,4,106,87.11999999999999,57.120000000000005,Successful,Germany vs Algeria,3
494,Germany,4,112,70.2,74.64,Successful,Germany vs Algeria,3
495,Germany,4,117,116.28,25.44,Successful,Germany vs Algeria,3
496,Argentina,1,5,79.44,76.32000000000001,Successful,Argentina vs Switzerland,3
497,Switzerland,1,7,35.52,74.88,Successful,Argentina vs Switzerland,3
498,Switzerland,1,7,93.6,68.32000000000001,Successful,Argentina vs Switzerland,3
499,Switzerland,1,8,86.39999999999999,64.16000000000001,Successful,Argentina vs Switzerland,3
500,Argentina,1,14,79.2,76.4,Successful,Argentina vs Switzerland,3
501,Switzerland,1,18,24.24,73.52000000000001,Successful,Argentina vs Switzerland,3
502,Argentina,1,19,101.04,5.04,Successful,Argentina vs Switzerland,3
503,Switzerland,1,27,113.52,17.919999999999998,Successful,Argentina vs Switzerland,3
504,Switzerland,1,27,44.879999999999995,49.04,Successful,Argentina vs Switzerland,3
505,Switzerland,1,30,30.24,44.64,Successful,Argentina vs Switzerland,3
506,Switzerland,1,30,36.0,42.480000000000004,Successful,Argentina vs Switzerland,3
507,Argentina,1,35,51.6,75.84,Successful,Argentina vs Switzerland,3
508,Argentina,1,37,103.44,74.56,Successful,Argentina vs Switzerland,3
509,Argentina,2,51,88.08,33.6,Successful,Argentina vs Switzerland,3
510,Switzerland,2,56,32.279999999999994,74.24,Successful,Argentina vs Switzerland,3
511,Switzerland,2,57,75.36,60.96000000000001,Successful,Argentina vs Switzerland,3
512,Argentina,2,59,105.24,8.32,Successful,Argentina vs Switzerland,3
513,Switzerland,2,62,34.32,76.96000000000001,Successful,Argentina vs Switzerland,3
514,Switzerland,2,62,70.32,52.32000000000001,Successful,Argentina vs Switzerland,3
515,Argentina,2,64,109.91999999999999,5.44,Successful,Argentina vs Switzerland,3
516,Argentina,2,66,84.71999999999998,75.36,Successful,Argentina vs Switzerland,3
517,Switzerland,2,67,68.88,49.120000000000005,Successful,Argentina vs Switzerland,3
518,Argentina,2,69,76.32,69.28,Successful,Argentina vs Switzerland,3
519,Switzerland,2,72,114.24,74.56,Successful,Argentina vs Switzerland,3
520,Argentina,2,77,98.88000000000001,44.480000000000004,Successful,Argentina vs Switzerland,3
521,Argentina,2,83,107.75999999999999,66.8,Successful,Argentina vs Switzerland,3
522,Argentina,2,85,75.6,55.68,Successful,Argentina vs Switzerland,3
523,Argentina,2,88,76.08,76.80000000000001,Successful,Argentina vs Switzerland,3
524,Argentina,2,88,81.36,74.0,Successful,Argentina vs Switzerland,3
525,Switzerland,3,98,45.48,3.6799999999999997,Successful,Argentina vs Switzerland,3
526,Switzerland,3,104,34.92,75.04,Successful,Argentina vs Switzerland,3
527,Argentina,3,106,66.72,75.36,Successful,Argentina vs Switzerland,3
528,Argentina,4,110,86.16,9.440000000000001,Successful,Argentina vs Switzerland,3
529,Argentina,4,110,99.11999999999999,53.28,Successful,Argentina vs Switzerland,3
530,Argentina,4,111,90.11999999999999,16.48,Successful,Argentina vs Switzerland,3
531,Switzerland,4,114,76.32,28.8,Successful,Argentina vs Switzerland,3
532,Switzerland,4,115,83.75999999999999,73.12,Successful,Argentina vs Switzerland,3
533,Argentina,4,117,81.6,49.6,Successful,Argentina vs Switzerland,3
534,Switzerland,4,119,76.44,76.16000000000001,Successful,Argentina vs Switzerland,3
535,Switzerland,4,121,67.2,8.4,Successful,Argentina vs Switzerland,3
536,Argentina,4,122,51.0,59.6,Successful,Argentina vs Switzerland,3
537,USA,1,5,47.52,66.08,Successful,Belgium vs USA,3
538,USA,1,11,64.8,75.36,Successful,Belgium vs USA,3
539,USA,1,12,76.2,72.24,Successful,Belgium vs USA,3
540,Belgium,1,12,27.0,72.4,Successful,Belgium vs USA,3
541,Belgium,1,16,70.2,70.88,Successful,Belgium vs USA,3
542,Belgium,1,17,88.2,57.28,Successful,Belgium vs USA,3
543,Belgium,1,19,51.84,10.88,Successful,Belgium vs USA,3
544,USA,1,19,43.92,63.04,Successful,Belgium vs USA,3
545,USA,1,20,59.75999999999999,74.32000000000001,Successful,Belgium vs USA,3
546,Belgium,1,20,83.64,60.879999999999995,Successful,Belgium vs USA,3
547,USA,1,32,106.8,15.52,Successful,Belgium vs USA,3
548,USA,1,35,90.48,60.0,Successful,Belgium vs USA,3
549,Belgium,1,35,47.16,3.3600000000000003,Successful,Belgium vs USA,3
550,USA,1,44,105.6,15.52,Successful,Belgium vs USA,3
551,USA,1,44,86.52,40.96000000000001,Successful,Belgium vs USA,3
552,Belgium,1,45,48.72,6.48,Successful,Belgium vs USA,3
553,USA,2,51,39.35999999999999,65.52000000000001,Successful,Belgium vs USA,3
554,Belgium,2,56,41.64,68.48,Successful,Belgium vs USA,3
555,Belgium,2,59,110.16,66.08,Successful,Belgium vs USA,3
556,Belgium,2,59,113.28,56.96000000000001,Successful,Belgium vs USA,3
557,Belgium,2,70,79.68,10.4,Successful,Belgium vs USA,3
558,Belgium,2,70,84.48,21.12,Successful,Belgium vs USA,3
559,USA,2,73,53.64,8.959999999999999,Successful,Belgium vs USA,3
560,Belgium,2,75,76.55999999999999,46.080000000000005,Successful,Belgium vs USA,3
561,Belgium,2,78,103.91999999999999,3.6799999999999997,Successful,Belgium vs USA,3
562,USA,2,79,51.12,29.760000000000005,Successful,Belgium vs USA,3
563,Belgium,2,81,102.96,4.960000000000001,Successful,Belgium vs USA,3
564,Belgium,2,88,82.2,76.72000000000001,Successful,Belgium vs USA,3
565,Belgium,3,91,84.71999999999998,4.5600000000000005,Successful,Belgium vs USA,3
566,USA,3,94,108.96,8.56,Successful,Belgium vs USA,3
567,USA,3,98,65.52,50.64,Successful,Belgium vs USA,3
568,USA,3,99,90.48,50.160000000000004,Successful,Belgium vs USA,3
569,USA,4,105,81.6,9.440000000000001,Successful,Belgium vs USA,3
570,Belgium,4,107,87.24,16.64,Successful,Belgium vs USA,3
571,Belgium,4,110,87.0,50.64,Successful,Belgium vs USA,3
572,USA,4,114,74.04,67.36,Successful,Belgium vs USA,3
573,Brazil,1,11,39.12,44.24,Successful,Brazil vs Colombia,3
574,Brazil,1,15,74.16,3.6799999999999997,Successful,Brazil vs Colombia,3
575,Brazil,1,16,104.64,55.28,Successful,Brazil vs Colombia,3
576,Colombia,1,21,42.72,47.52,Successful,Brazil vs Colombia,3
577,Colombia,1,21,57.84,52.0,Successful,Brazil vs Colombia,3
578,Colombia,1,23,65.16,43.84,Successful,Brazil vs Colombia,3
579,Brazil,1,24,99.11999999999999,26.560000000000002,Successful,Brazil vs Colombia,3
580,Colombia,1,28,82.32,40.64,Successful,Brazil vs Colombia,3
581,Brazil,1,29,42.959999999999994,3.84,Successful,Brazil vs Colombia,3
582,Brazil,1,30,83.52,10.72,Successful,Brazil vs Colombia,3
583,Brazil,1,31,67.92,18.400000000000002,Successful,Brazil vs Colombia,3
584,Colombia,1,34,77.16,71.92,Successful,Brazil vs Colombia,3
585,Brazil,1,37,50.64,47.2,Successful,Brazil vs Colombia,3
586,Brazil,1,38,106.2,57.2,Successful,Brazil vs Colombia,3
587,Brazil,1,40,30.72,78.48,Successful,Brazil vs Colombia,3
588,Brazil,2,46,78.0,61.2,Successful,Brazil vs Colombia,3
589,Colombia,2,49,87.11999999999999,36.64,Successful,Brazil vs Colombia,3
590,Brazil,2,50,83.28,22.0,Successful,Brazil vs Colombia,3
591,Brazil,2,52,110.88000000000001,65.04,Successful,Brazil vs Colombia,3
592,Brazil,2,56,71.75999999999999,6.720000000000001,Successful,Brazil vs Colombia,3
593,Colombia,2,59,54.0,17.12,Successful,Brazil vs Colombia,3
594,Colombia,2,64,76.55999999999999,18.96,Successful,Brazil vs Colombia,3
595,Colombia,2,80,82.08,40.96000000000001,Successful,Brazil vs Colombia,3
596,Colombia,2,83,71.04,54.24,Successful,Brazil vs Colombia,3
597,Colombia,2,88,83.88000000000001,60.0,Successful,Brazil vs Colombia,3
598,Brazil,2,91,89.64,62.879999999999995,Successful,Brazil vs Colombia,3
599,France,1,17,73.55999999999999,2.32,Successful,France vs Germany,3
600,France,1,17,77.04,11.520000000000001,Successful,France vs Germany,3
601,France,1,17,85.44,16.0,Successful,France vs Germany,3
602,France,1,17,87.36,25.28,Successful,France vs Germany,3
603,France,1,20,50.879999999999995,70.8,Successful,France vs Germany,3
604,France,1,35,56.879999999999995,35.760000000000005,Successful,France vs Germany,3
605,France,1,43,46.32,24.16,Successful,France vs Germany,3
606,France,1,44,55.92,64.8,Successful,France vs Germany,3
607,France,2,53,47.04,61.6,Successful,France vs Germany,3
608,France,2,63,105.0,67.28,Successful,France vs Germany,3
609,France,2,72,96.48,13.76,Successful,France vs Germany,3
610,France,2,75,105.36,46.080000000000005,Successful,France vs Germany,3
611,France,2,75,101.64,64.8,Successful,France vs Germany,3
612,Germany,2,76,55.92,23.52,Successful,France vs Germany,3
613,Germany,2,86,91.2,6.56,Successful,France vs Germany,3
614,France,2,87,26.279999999999998,60.64,Successful,France vs Germany,3
615,France,2,87,32.16,58.160000000000004,Successful,France vs Germany,3
616,Costa Rica,1,5,74.28,2.8800000000000003,Successful,Netherlands vs Costa Rica,3
617,Netherlands,1,7,87.36,8.64,Successful,Netherlands vs Costa Rica,3
618,Costa Rica,1,10,78.96,2.16,Successful,Netherlands vs Costa Rica,3
619,Netherlands,1,18,51.84,72.24,Successful,Netherlands vs Costa Rica,3
620,Netherlands,1,20,80.64,57.760000000000005,Successful,Netherlands vs Costa Rica,3
621,Netherlands,1,22,87.0,17.84,Successful,Netherlands vs Costa Rica,3
622,Costa Rica,1,22,82.68,16.880000000000003,Successful,Netherlands vs Costa Rica,3
623,Netherlands,1,34,70.8,16.96,Successful,Netherlands vs Costa Rica,3
624,Netherlands,1,41,82.44,47.36000000000001,Successful,Netherlands vs Costa Rica,3
625,Costa Rica,1,42,79.44,2.64,Successful,Netherlands vs Costa Rica,3
626,Netherlands,1,44,71.39999999999999,3.3600000000000003,Successful,Netherlands vs Costa Rica,3
627,Netherlands,1,44,104.28,9.840000000000002,Successful,Netherlands vs Costa Rica,3
628,Netherlands,2,58,84.48,77.44,Successful,Netherlands vs Costa Rica,3
629,Netherlands,2,72,85.8,7.68,Successful,Netherlands vs Costa Rica,3
630,Netherlands,2,76,101.88000000000001,7.840000000000001,Successful,Netherlands vs Costa Rica,3
631,Netherlands,2,83,109.55999999999999,23.200000000000003,Successful,Netherlands vs Costa Rica,3
632,Netherlands,2,86,73.67999999999999,75.36,Successful,Netherlands vs Costa Rica,3
633,Netherlands,2,89,88.55999999999999,14.080000000000002,Successful,Netherlands vs Costa Rica,3
634,Netherlands,4,106,96.24,3.28,Successful,Netherlands vs Costa Rica,3
635,Costa Rica,4,112,107.52,19.840000000000003,Successful,Netherlands vs Costa Rica,3
636,Costa Rica,4,116,92.88000000000001,38.0,Successful,Netherlands vs Costa Rica,3
637,Argentina,1,3,88.8,4.08,Successful,Argentina vs Belgium,3
638,Belgium,1,7,41.04,51.6,Successful,Argentina vs Belgium,3
639,Belgium,1,14,101.75999999999999,3.5200000000000005,Successful,Argentina vs Belgium,3
640,Belgium,1,16,69.36,76.96000000000001,Successful,Argentina vs Belgium,3
641,Belgium,1,16,86.64,74.72000000000001,Successful,Argentina vs Belgium,3
642,Belgium,1,20,53.4,74.08,Successful,Argentina vs Belgium,3
643,Argentina,1,20,44.04,16.64,Successful,Argentina vs Belgium,3
644,Belgium,1,23,79.55999999999999,28.880000000000003,Successful,Argentina vs Belgium,3
645,Argentina,1,38,93.84,44.96000000000001,Successful,Argentina vs Belgium,3
646,Argentina,1,38,91.44,41.92,Successful,Argentina vs Belgium,3
647,Argentina,1,44,55.68,47.36000000000001,Successful,Argentina vs Belgium,3
648,Argentina,2,51,105.6,66.0,Successful,Argentina vs Belgium,3
649,Argentina,2,54,85.68,22.400000000000002,Successful,Argentina vs Belgium,3
650,Argentina,2,58,84.71999999999998,56.24,Successful,Argentina vs Belgium,3
651,Argentina,2,63,68.39999999999999,2.72,Successful,Argentina vs Belgium,3
652,Belgium,2,74,89.39999999999999,72.64,Successful,Argentina vs Belgium,3
653,Argentina,2,79,101.75999999999999,2.8000000000000003,Successful,Argentina vs Belgium,3
654,Belgium,2,79,39.6,53.2,Successful,Argentina vs Belgium,3
655,Argentina,2,80,71.52,53.120000000000005,Successful,Argentina vs Belgium,3
656,Belgium,2,91,63.24,76.48,Successful,Argentina vs Belgium,3
657,Brazil,1,1,79.44,12.56,Successful,Brazil vs Germany,3
658,Germany,1,6,57.24,33.839999999999996,Successful,Brazil vs Germany,3
659,Germany,1,9,66.47999999999999,7.359999999999999,Successful,Brazil vs Germany,3
660,Brazil,1,12,29.04,58.56,Successful,Brazil vs Germany,3
661,Brazil,1,13,41.76,53.44,Successful,Brazil vs Germany,3
662,Brazil,1,13,54.48,51.28,Successful,Brazil vs Germany,3
663,Germany,1,21,111.11999999999999,14.080000000000002,Successful,Brazil vs Germany,3
664,Brazil,1,27,81.6,11.920000000000002,Successful,Brazil vs Germany,3
665,Germany,1,28,70.55999999999999,41.28,Successful,Brazil vs Germany,3
666,Germany,1,30,41.279999999999994,70.64,Successful,Brazil vs Germany,3
667,Germany,1,34,80.04,27.52,Successful,Brazil vs Germany,3
668,Germany,1,39,41.76,59.84,Successful,Brazil vs Germany,3
669,Germany,1,40,27.720000000000002,3.6799999999999997,Successful,Brazil vs Germany,3
670,Brazil,1,43,85.08,41.120000000000005,Successful,Brazil vs Germany,3
671,Brazil,2,51,86.88000000000001,66.0,Successful,Brazil vs Germany,3
672,Brazil,2,52,111.36,66.24,Successful,Brazil vs Germany,3
673,Brazil,2,53,98.39999999999999,74.32000000000001,Successful,Brazil vs Germany,3
674,Germany,2,59,98.52,36.480000000000004,Successful,Brazil vs Germany,3
675,Brazil,2,73,98.64,21.76,Successful,Brazil vs Germany,3
676,Germany,2,74,76.32,3.5200000000000005,Successful,Brazil vs Germany,3
677,Brazil,2,75,32.76,52.800000000000004,Successful,Brazil vs Germany,3
678,Brazil,2,89,104.52,48.400000000000006,Successful,Brazil vs Germany,3
679,Argentina,1,2,82.32,47.04,Successful,Netherlands vs Argentina,3
680,Argentina,1,8,76.2,22.16,Successful,Netherlands vs Argentina,3
681,Argentina,1,9,89.28,17.84,Successful,Netherlands vs Argentina,3
682,Argentina,1,14,49.559999999999995,4.5600000000000005,Successful,Netherlands vs Argentina,3
683,Argentina,1,14,70.92,3.28,Successful,Netherlands vs Argentina,3
684,Argentina,1,22,108.71999999999998,19.36,Successful,Netherlands vs Argentina,3
685,Netherlands,1,24,11.52,23.680000000000003,Successful,Netherlands vs Argentina,3
686,Netherlands,1,42,40.440000000000005,2.64,Successful,Netherlands vs Argentina,3
687,Argentina,1,43,77.52,2.08,Successful,Netherlands vs Argentina,3
688,Argentina,1,44,87.11999999999999,7.5200000000000005,Successful,Netherlands vs Argentina,3
689,Argentina,1,46,50.64,6.720000000000001,Successful,Netherlands vs Argentina,3
690,Argentina,2,54,66.36,19.200000000000003,Successful,Netherlands vs Argentina,3
691,Netherlands,2,58,34.08,26.560000000000002,Successful,Netherlands vs Argentina,3
692,Netherlands,2,69,60.12,53.6,Successful,Netherlands vs Argentina,3
693,Netherlands,2,76,65.28,67.28,Successful,Netherlands vs Argentina,3
694,Netherlands,2,85,30.0,4.16,Successful,Netherlands vs Argentina,3
695,Argentina,2,86,82.68,40.400000000000006,Successful,Netherlands vs Argentina,3
696,Netherlands,2,86,6.84,73.67999999999999,Successful,Netherlands vs Argentina,3
697,Argentina,2,87,75.24,55.120000000000005,Successful,Netherlands vs Argentina,3
698,Netherlands,2,90,101.28,49.28,Successful,Netherlands vs Argentina,3
699,Netherlands,3,93,61.67999999999999,62.32000000000001,Successful,Netherlands vs Argentina,3
700,Netherlands,3,95,109.68,66.0,Successful,Netherlands vs Argentina,3
701,Netherlands,3,95,110.39999999999999,62.720000000000006,Successful,Netherlands vs Argentina,3
702,Netherlands,3,98,48.48,77.76,Successful,Netherlands vs Argentina,3
703,Argentina,3,100,76.44,33.36000000000001,Successful,Netherlands vs Argentina,3
704,Argentina,3,102,60.0,24.32,Successful,Netherlands vs Argentina,3
705,Argentina,3,105,106.68,12.16,Successful,Netherlands vs Argentina,3
706,Netherlands,4,105,9.12,26.080000000000002,Successful,Netherlands vs Argentina,3
707,Argentina,4,108,52.559999999999995,67.84,Successful,Netherlands vs Argentina,3
708,Argentina,4,116,83.64,6.720000000000001,Successful,Netherlands vs Argentina,3
709,Argentina,4,116,109.2,10.08,Successful,Netherlands vs Argentina,3
710,Netherlands,4,120,90.24,24.0,Successful,Netherlands vs Argentina,3
711,Netherlands,1,7,67.2,27.04,Successful,Brazil vs Netherlands,3
712,Netherlands,1,10,79.68,59.760000000000005,Successful,Brazil vs Netherlands,3
713,Netherlands,1,10,90.24,49.2,Successful,Brazil vs Netherlands,3
714,Brazil,1,20,82.8,38.160000000000004,Successful,Brazil vs Netherlands,3
715,Brazil,1,22,88.32,21.36,Successful,Brazil vs Netherlands,3
716,Netherlands,1,23,76.08,11.920000000000002,Successful,Brazil vs Netherlands,3
717,Netherlands,1,23,80.39999999999999,13.280000000000001,Successful,Brazil vs Netherlands,3
718,Netherlands,1,23,87.71999999999998,10.96,Successful,Brazil vs Netherlands,3
