,team,half,min,x_start,y_start,x_end,y_end,outcome,game_num
15695,Spain,1,38,26.0,82.9,16.3,87.4,1,f24-4-2013-731801-eventdetails.xml
15696,Spain,1,38,20.2,91.8,32.0,15.2,1,f24-4-2013-731801-eventdetails.xml
15697,Spain,1,38,32.3,15.5,10.7,25.2,1,f24-4-2013-731801-eventdetails.xml
15698,Spain,1,38,13.6,47.0,24.1,64.2,1,f24-4-2013-731801-eventdetails.xml
15699,Spain,1,38,36.6,69.0,53.8,82.4,1,f24-4-2013-731801-eventdetails.xml
15700,Spain,1,38,54.0,82.4,57.9,96.3,1,f24-4-2013-731801-eventdetails.xml
15701,Spain,1,38,57.9,96.3,62.5,96.8,1,f24-4-2013-731801-eventdetails.xml
15702,Spain,1,38,66.0,89.7,87.0,48.8,0,f24-4-2013-731801-eventdetails.xml
15703,Australia,1,38,13.9,56.7,33.6,92.1,1,f24-4-2013-731801-eventdetails.xml
15704,Australia,1,39,43.8,92.0,43.6,75.6,1,f24-4-2013-731801-eventdetails.xml
15705,Australia,1,39,46.0,67.0,37.1,33.1,1,f24-4-2013-731801-eventdetails.xml
15706,Australia,1,39,37.3,29.5,42.9,9.1,1,f24-4-2013-731801-eventdetails.xml
15707,Australia,1,39,42.9,9.1,29.0,23.0,1,f24-4-2013-731801-eventdetails.xml
15708,Australia,1,39,27.2,28.0,19.7,43.1,1,f24-4-2013-731801-eventdetails.xml
15709,Australia,1,39,20.5,41.8,24.9,31.8,1,f24-4-2013-731801-eventdetails.xml
15710,Australia,1,39,30.1,25.5,26.4,40.1,1,f24-4-2013-731801-eventdetails.xml
15711,Australia,1,39,28.9,45.7,42.1,98.4,1,f24-4-2013-731801-eventdetails.xml
15712,Australia,1,39,44.1,86.2,55.4,83.5,0,f24-4-2013-731801-eventdetails.xml
15713,Spain,1,39,44.9,16.7,51.7,13.7,1,f24-4-2013-731801-eventdetails.xml
15714,Spain,1,39,51.7,13.7,48.2,4.7,1,f24-4-2013-731801-eventdetails.xml
15715,Australia,1,39,52.5,100.0,55.0,88.1,1,f24-4-2013-731801-eventdetails.xml
15716,Australia,1,39,55.2,88.6,52.3,97.5,1,f24-4-2013-731801-eventdetails.xml
15717,Australia,1,39,52.9,97.8,55.6,97.7,0,f24-4-2013-731801-eventdetails.xml
15718,Australia,1,39,42.1,97.5,26.9,96.2,1,f24-4-2013-731801-eventdetails.xml
15719,Australia,1,39,27.6,93.9,29.0,47.5,1,f24-4-2013-731801-eventdetails.xml
15720,Australia,1,39,32.2,47.6,43.0,65.7,1,f24-4-2013-731801-eventdetails.xml
15721,Australia,1,39,49.6,75.9,76.4,65.1,0,f24-4-2013-731801-eventdetails.xml
15722,Spain,1,40,23.0,34.3,29.8,35.2,1,f24-4-2013-731801-eventdetails.xml
15723,Spain,1,40,29.3,36.4,28.6,52.5,1,f24-4-2013-731801-eventdetails.xml
15724,Spain,1,40,28.6,52.5,36.5,61.7,1,f24-4-2013-731801-eventdetails.xml
15725,Spain,1,40,40.7,47.9,53.7,56.1,1,f24-4-2013-731801-eventdetails.xml
15726,Spain,1,40,53.7,57.6,54.4,87.8,1,f24-4-2013-731801-eventdetails.xml
15727,Spain,1,40,54.4,87.8,55.8,67.2,1,f24-4-2013-731801-eventdetails.xml
15728,Spain,1,40,55.8,72.6,70.5,55.3,1,f24-4-2013-731801-eventdetails.xml
15729,Spain,1,40,99.8,99.5,90.6,34.0,0,f24-4-2013-731801-eventdetails.xml
15730,Spain,1,41,86.5,0.0,85.2,2.9,1,f24-4-2013-731801-eventdetails.xml
15731,Spain,1,41,79.1,1.1,74.6,4.2,1,f24-4-2013-731801-eventdetails.xml
15732,Spain,1,41,75.0,4.3,65.3,9.1,1,f24-4-2013-731801-eventdetails.xml
15733,Spain,1,41,66.3,5.9,72.2,2.2,1,f24-4-2013-731801-eventdetails.xml
15734,Spain,1,41,72.2,2.2,60.6,15.0,1,f24-4-2013-731801-eventdetails.xml
15735,Spain,1,41,56.5,34.5,41.9,38.8,1,f24-4-2013-731801-eventdetails.xml
15736,Spain,1,41,41.9,38.8,47.8,7.6,1,f24-4-2013-731801-eventdetails.xml
15737,Spain,1,41,47.9,4.4,59.7,0.0,0,f24-4-2013-731801-eventdetails.xml
15738,Australia,1,41,52.2,100.0,43.4,96.5,1,f24-4-2013-731801-eventdetails.xml
15739,Australia,1,41,43.1,93.8,43.1,67.9,1,f24-4-2013-731801-eventdetails.xml
15740,Australia,1,41,45.3,58.7,64.8,27.6,1,f24-4-2013-731801-eventdetails.xml
15741,Australia,1,41,64.8,27.6,67.7,4.4,1,f24-4-2013-731801-eventdetails.xml
15742,Australia,1,41,70.3,5.3,87.8,0.0,0,f24-4-2013-731801-eventdetails.xml
15743,Spain,1,42,11.1,100.0,28.1,95.6,1,f24-4-2013-731801-eventdetails.xml
15744,Australia,1,42,71.3,4.6,84.4,47.0,0,f24-4-2013-731801-eventdetails.xml
15745,Spain,1,42,15.2,29.4,72.8,58.7,0,f24-4-2013-731801-eventdetails.xml
15746,Spain,1,43,65.8,78.4,63.5,69.4,1,f24-4-2013-731801-eventdetails.xml
15747,Spain,1,43,66.0,70.8,58.0,39.2,1,f24-4-2013-731801-eventdetails.xml
15748,Spain,1,43,58.0,34.9,67.5,2.8,1,f24-4-2013-731801-eventdetails.xml
15749,Spain,1,43,77.3,12.8,91.5,50.1,0,f24-4-2013-731801-eventdetails.xml
15750,Australia,1,43,24.3,74.7,25.2,72.9,0,f24-4-2013-731801-eventdetails.xml
15751,Spain,1,43,72.4,37.4,73.9,30.9,1,f24-4-2013-731801-eventdetails.xml
15752,Spain,1,43,73.9,30.9,67.9,38.6,1,f24-4-2013-731801-eventdetails.xml
15753,Spain,1,43,67.9,38.6,73.9,63.0,1,f24-4-2013-731801-eventdetails.xml
15754,Spain,1,43,73.5,58.8,58.5,37.7,1,f24-4-2013-731801-eventdetails.xml
15755,Spain,1,43,58.5,37.7,60.7,62.6,1,f24-4-2013-731801-eventdetails.xml
15756,Spain,1,43,64.6,62.6,64.9,69.1,1,f24-4-2013-731801-eventdetails.xml
15757,Spain,1,43,64.9,69.1,56.2,44.8,1,f24-4-2013-731801-eventdetails.xml
15758,Spain,1,43,57.7,41.9,61.1,63.0,1,f24-4-2013-731801-eventdetails.xml
15759,Spain,1,43,64.9,64.9,97.4,94.7,1,f24-4-2013-731801-eventdetails.xml
15760,Spain,1,43,98.5,87.1,94.7,47.5,0,f24-4-2013-731801-eventdetails.xml
15761,Australia,1,43,14.2,52.2,30.6,97.2,1,f24-4-2013-731801-eventdetails.xml
15762,Australia,1,44,36.8,98.0,33.7,83.9,1,f24-4-2013-731801-eventdetails.xml
15763,Australia,1,44,35.9,76.0,37.0,69.4,1,f24-4-2013-731801-eventdetails.xml
15764,Australia,1,44,37.6,68.5,40.4,80.2,1,f24-4-2013-731801-eventdetails.xml
15765,Australia,1,44,40.9,86.5,46.7,98.3,1,f24-4-2013-731801-eventdetails.xml
15766,Australia,1,44,45.4,97.5,33.5,85.7,1,f24-4-2013-731801-eventdetails.xml
15767,Australia,1,44,33.3,85.3,31.4,60.9,1,f24-4-2013-731801-eventdetails.xml
15768,Australia,1,44,27.3,47.0,20.8,30.3,1,f24-4-2013-731801-eventdetails.xml
15769,Australia,1,44,19.7,29.1,7.3,49.0,1,f24-4-2013-731801-eventdetails.xml
15770,Australia,1,44,7.3,49.0,21.4,80.2,1,f24-4-2013-731801-eventdetails.xml
15771,Australia,1,44,21.7,79.0,25.3,66.1,1,f24-4-2013-731801-eventdetails.xml
15772,Australia,1,44,29.6,66.6,43.3,69.3,0,f24-4-2013-731801-eventdetails.xml
15773,Spain,1,44,53.3,21.7,61.1,36.7,1,f24-4-2013-731801-eventdetails.xml
15774,Spain,1,44,68.4,43.9,76.0,45.5,1,f24-4-2013-731801-eventdetails.xml
15775,Spain,1,44,78.3,59.7,94.9,68.8,1,f24-4-2013-731801-eventdetails.xml
15776,Spain,1,44,94.9,68.8,96.1,50.6,0,f24-4-2013-731801-eventdetails.xml
15777,Spain,1,45,99.7,99.5,94.3,50.3,0,f24-4-2013-731801-eventdetails.xml
15778,Australia,1,45,14.8,48.2,80.9,75.0,0,f24-4-2013-731801-eventdetails.xml
15779,Australia,1,45,82.1,100.0,90.8,94.4,1,f24-4-2013-731801-eventdetails.xml
15780,Australia,1,46,89.7,92.9,87.7,12.0,1,f24-4-2013-731801-eventdetails.xml
15781,Spain,2,45,50.0,51.5,51.0,50.5,1,f24-4-2013-731801-eventdetails.xml
15782,Spain,2,45,51.1,51.5,37.3,53.4,1,f24-4-2013-731801-eventdetails.xml
15783,Spain,2,45,37.1,52.8,36.2,12.2,1,f24-4-2013-731801-eventdetails.xml
15784,Spain,2,45,36.3,12.2,40.1,3.5,1,f24-4-2013-731801-eventdetails.xml
15785,Spain,2,45,35.9,13.8,30.5,59.6,1,f24-4-2013-731801-eventdetails.xml
15786,Spain,2,45,30.5,59.6,45.4,100.0,0,f24-4-2013-731801-eventdetails.xml
15787,Australia,2,45,55.1,0.0,72.5,2.6,0,f24-4-2013-731801-eventdetails.xml
15788,Australia,2,45,75.6,0.0,77.1,26.7,1,f24-4-2013-731801-eventdetails.xml
15789,Australia,2,45,77.2,26.5,75.9,38.0,0,f24-4-2013-731801-eventdetails.xml
15790,Spain,2,45,19.4,48.7,46.9,50.5,0,f24-4-2013-731801-eventdetails.xml
15791,Australia,2,45,64.8,58.8,56.7,51.9,1,f24-4-2013-731801-eventdetails.xml
15792,Australia,2,45,56.7,51.9,64.6,77.3,0,f24-4-2013-731801-eventdetails.xml
15793,Spain,2,45,41.9,23.7,63.4,18.5,1,f24-4-2013-731801-eventdetails.xml
15794,Australia,2,45,18.0,84.4,7.4,46.6,1,f24-4-2013-731801-eventdetails.xml
15795,Australia,2,45,7.4,46.4,46.9,10.6,0,f24-4-2013-731801-eventdetails.xml
15796,Spain,2,45,52.7,87.1,60.8,67.6,0,f24-4-2013-731801-eventdetails.xml
15797,Australia,2,46,39.5,26.7,53.6,19.7,1,f24-4-2013-731801-eventdetails.xml
15798,Australia,2,46,55.1,27.4,56.0,34.8,0,f24-4-2013-731801-eventdetails.xml
15799,Spain,2,46,42.9,63.1,43.3,100.0,0,f24-4-2013-731801-eventdetails.xml
15800,Australia,2,46,53.9,0.0,59.9,21.3,1,f24-4-2013-731801-eventdetails.xml
15801,Australia,2,46,59.9,21.3,84.8,47.6,0,f24-4-2013-731801-eventdetails.xml
15802,Spain,2,46,19.9,75.4,74.3,29.4,0,f24-4-2013-731801-eventdetails.xml
15803,Australia,2,46,26.4,65.5,35.6,51.5,0,f24-4-2013-731801-eventdetails.xml
15804,Australia,2,46,38.4,53.7,42.2,68.4,1,f24-4-2013-731801-eventdetails.xml
15805,Australia,2,47,55.7,93.0,86.4,87.7,0,f24-4-2013-731801-eventdetails.xml
15806,Spain,2,47,12.5,14.1,3.8,38.6,1,f24-4-2013-731801-eventdetails.xml
15807,Spain,2,47,12.1,40.3,29.4,54.9,1,f24-4-2013-731801-eventdetails.xml
15808,Spain,2,47,27.9,56.4,21.2,72.0,1,f24-4-2013-731801-eventdetails.xml
15809,Spain,2,47,21.2,72.0,34.7,95.4,1,f24-4-2013-731801-eventdetails.xml
15810,Spain,2,47,36.2,95.6,43.6,75.4,0,f24-4-2013-731801-eventdetails.xml
15811,Australia,2,47,56.0,21.3,46.2,8.0,1,f24-4-2013-731801-eventdetails.xml
15812,Australia,2,47,46.2,8.0,24.8,38.2,1,f24-4-2013-731801-eventdetails.xml
15813,Australia,2,47,24.8,38.2,29.9,30.0,1,f24-4-2013-731801-eventdetails.xml
15814,Australia,2,47,27.2,30.3,32.9,37.1,1,f24-4-2013-731801-eventdetails.xml
15815,Australia,2,47,30.4,46.6,31.0,69.1,1,f24-4-2013-731801-eventdetails.xml
15816,Australia,2,47,43.5,82.1,45.7,96.3,1,f24-4-2013-731801-eventdetails.xml
15817,Australia,2,47,46.7,97.1,61.3,97.8,0,f24-4-2013-731801-eventdetails.xml
15818,Australia,2,47,53.8,100.0,46.4,84.7,1,f24-4-2013-731801-eventdetails.xml
15819,Australia,2,47,46.6,84.2,35.3,70.5,1,f24-4-2013-731801-eventdetails.xml
15820,Australia,2,47,35.6,66.9,46.7,66.0,1,f24-4-2013-731801-eventdetails.xml
15821,Australia,2,47,46.7,66.6,42.9,80.9,1,f24-4-2013-731801-eventdetails.xml
15822,Australia,2,47,45.1,81.7,65.4,78.7,1,f24-4-2013-731801-eventdetails.xml
15823,Australia,2,47,65.4,78.7,70.0,93.6,1,f24-4-2013-731801-eventdetails.xml
15824,Australia,2,47,69.9,93.6,67.9,84.7,1,f24-4-2013-731801-eventdetails.xml
15825,Spain,2,47,27.8,10.3,28.9,1.7,1,f24-4-2013-731801-eventdetails.xml
15826,Spain,2,47,28.9,1.7,19.2,12.5,1,f24-4-2013-731801-eventdetails.xml
15827,Spain,2,47,19.2,12.5,46.6,21.9,0,f24-4-2013-731801-eventdetails.xml
15828,Australia,2,48,43.5,84.2,18.5,67.9,1,f24-4-2013-731801-eventdetails.xml
15829,Australia,2,48,17.5,64.0,24.1,37.9,1,f24-4-2013-731801-eventdetails.xml
15830,Australia,2,48,25.9,40.0,25.1,69.7,1,f24-4-2013-731801-eventdetails.xml
15831,Australia,2,48,25.5,72.9,26.8,33.1,1,f24-4-2013-731801-eventdetails.xml
15832,Australia,2,48,32.1,25.3,41.5,18.3,1,f24-4-2013-731801-eventdetails.xml
15833,Australia,2,48,41.7,19.1,38.4,38.0,1,f24-4-2013-731801-eventdetails.xml
15834,Australia,2,48,45.3,49.9,61.1,57.8,1,f24-4-2013-731801-eventdetails.xml
15835,Australia,2,48,61.1,57.8,60.9,42.4,1,f24-4-2013-731801-eventdetails.xml
15836,Australia,2,48,61.4,42.5,81.9,69.3,0,f24-4-2013-731801-eventdetails.xml
15837,Spain,2,48,19.0,16.4,28.7,3.8,0,f24-4-2013-731801-eventdetails.xml
15838,Australia,2,48,69.9,96.0,77.2,93.6,1,f24-4-2013-731801-eventdetails.xml
15839,Australia,2,48,96.5,94.8,87.6,52.2,0,f24-4-2013-731801-eventdetails.xml
15840,Spain,2,48,61.2,72.9,87.9,47.0,0,f24-4-2013-731801-eventdetails.xml
15841,Australia,2,48,10.9,52.5,31.9,63.1,1,f24-4-2013-731801-eventdetails.xml
15842,Australia,2,48,33.0,65.4,43.8,66.4,1,f24-4-2013-731801-eventdetails.xml
15843,Australia,2,49,49.5,68.2,71.4,95.1,1,f24-4-2013-731801-eventdetails.xml
15844,Australia,2,49,76.2,78.7,82.2,50.1,0,f24-4-2013-731801-eventdetails.xml
15845,Australia,2,49,58.1,96.5,58.3,81.5,1,f24-4-2013-731801-eventdetails.xml
15846,Australia,2,49,58.6,81.4,70.3,67.9,1,f24-4-2013-731801-eventdetails.xml
15847,Australia,2,49,70.3,67.6,100.0,80.9,0,f24-4-2013-731801-eventdetails.xml
15848,Spain,2,49,4.9,41.0,67.4,25.8,0,f24-4-2013-731801-eventdetails.xml
15849,Australia,2,49,14.0,73.9,21.4,52.5,1,f24-4-2013-731801-eventdetails.xml
15850,Australia,2,49,22.3,51.8,30.1,50.1,1,f24-4-2013-731801-eventdetails.xml
15851,Australia,2,49,30.1,50.1,24.0,38.2,1,f24-4-2013-731801-eventdetails.xml
15852,Australia,2,50,26.7,36.7,38.1,27.1,1,f24-4-2013-731801-eventdetails.xml
15853,Australia,2,50,37.0,29.7,27.5,28.6,1,f24-4-2013-731801-eventdetails.xml
15854,Australia,2,50,30.9,33.3,35.2,82.1,1,f24-4-2013-731801-eventdetails.xml
15855,Australia,2,50,35.4,85.0,76.7,100.0,0,f24-4-2013-731801-eventdetails.xml
15856,Spain,2,50,27.5,0.0,35.8,5.5,1,f24-4-2013-731801-eventdetails.xml
15857,Spain,2,50,29.3,32.1,32.7,77.3,1,f24-4-2013-731801-eventdetails.xml
15858,Spain,2,50,42.1,96.0,57.1,97.8,1,f24-4-2013-731801-eventdetails.xml
15859,Spain,2,50,52.7,93.0,41.9,81.5,1,f24-4-2013-731801-eventdetails.xml
15860,Spain,2,50,39.2,76.6,39.5,60.2,1,f24-4-2013-731801-eventdetails.xml
15861,Spain,2,50,42.8,57.3,55.8,69.7,1,f24-4-2013-731801-eventdetails.xml
15862,Spain,2,50,59.8,72.9,68.5,73.6,1,f24-4-2013-731801-eventdetails.xml
15863,Spain,2,50,68.5,73.6,72.1,81.5,1,f24-4-2013-731801-eventdetails.xml
15864,Spain,2,50,84.2,65.5,86.2,45.2,0,f24-4-2013-731801-eventdetails.xml
15865,Australia,2,50,16.3,54.9,38.6,51.2,0,f24-4-2013-731801-eventdetails.xml
15866,Spain,2,50,63.4,50.7,79.6,54.0,0,f24-4-2013-731801-eventdetails.xml
15867,Australia,2,50,21.6,47.3,43.5,49.3,0,f24-4-2013-731801-eventdetails.xml
15868,Spain,2,51,57.6,52.2,67.8,69.9,0,f24-4-2013-731801-eventdetails.xml
15869,Australia,2,51,19.5,36.7,9.9,46.1,1,f24-4-2013-731801-eventdetails.xml
15870,Australia,2,51,10.7,46.1,21.1,40.7,1,f24-4-2013-731801-eventdetails.xml
15871,Australia,2,51,24.8,32.1,29.9,36.0,1,f24-4-2013-731801-eventdetails.xml
15872,Australia,2,51,30.5,24.0,38.9,17.7,1,f24-4-2013-731801-eventdetails.xml
15873,Australia,2,51,38.2,18.5,23.2,27.7,1,f24-4-2013-731801-eventdetails.xml
15874,Australia,2,51,25.0,29.2,30.0,57.0,1,f24-4-2013-731801-eventdetails.xml
15875,Australia,2,51,44.8,73.3,60.7,97.1,1,f24-4-2013-731801-eventdetails.xml
15876,Australia,2,51,57.6,83.3,49.3,67.6,1,f24-4-2013-731801-eventdetails.xml
15877,Australia,2,51,52.1,58.7,57.6,34.0,1,f24-4-2013-731801-eventdetails.xml
15878,Australia,2,51,98.3,1.7,97.0,22.7,0,f24-4-2013-731801-eventdetails.xml
15879,Spain,2,51,5.7,77.3,21.1,93.0,1,f24-4-2013-731801-eventdetails.xml
15880,Spain,2,51,28.8,89.4,42.3,97.4,1,f24-4-2013-731801-eventdetails.xml
15881,Spain,2,51,42.3,97.4,100.0,94.5,0,f24-4-2013-731801-eventdetails.xml
15882,Australia,2,52,5.3,40.6,11.8,81.8,1,f24-4-2013-731801-eventdetails.xml
15883,Australia,2,52,27.1,73.0,27.7,51.3,1,f24-4-2013-731801-eventdetails.xml
15884,Australia,2,52,39.8,57.2,39.0,80.3,1,f24-4-2013-731801-eventdetails.xml
15885,Australia,2,52,38.0,84.5,41.2,97.4,1,f24-4-2013-731801-eventdetails.xml
15886,Australia,2,52,39.7,89.3,24.0,86.8,1,f24-4-2013-731801-eventdetails.xml
15887,Australia,2,52,21.6,84.8,12.0,57.8,1,f24-4-2013-731801-eventdetails.xml
15888,Australia,2,52,14.3,54.3,22.5,37.1,1,f24-4-2013-731801-eventdetails.xml
15889,Australia,2,52,23.1,37.6,29.7,38.8,1,f24-4-2013-731801-eventdetails.xml
15890,Australia,2,52,30.2,46.9,36.4,17.7,1,f24-4-2013-731801-eventdetails.xml
15891,Australia,2,52,37.2,17.0,41.2,22.5,1,f24-4-2013-731801-eventdetails.xml
15892,Australia,2,52,41.4,21.2,42.9,1.6,1,f24-4-2013-731801-eventdetails.xml
15893,Spain,2,52,36.7,96.5,45.0,97.2,1,f24-4-2013-731801-eventdetails.xml
15894,Spain,2,52,45.0,97.2,47.1,83.0,1,f24-4-2013-731801-eventdetails.xml
15895,Spain,2,52,47.1,83.0,47.2,87.4,1,f24-4-2013-731801-eventdetails.xml
15896,Spain,2,52,47.2,87.4,46.5,80.0,1,f24-4-2013-731801-eventdetails.xml
15897,Spain,2,52,44.6,72.7,34.0,49.0,1,f24-4-2013-731801-eventdetails.xml
15898,Spain,2,52,35.0,46.6,48.0,41.3,1,f24-4-2013-731801-eventdetails.xml
15899,Spain,2,52,53.2,39.2,54.1,46.6,1,f24-4-2013-731801-eventdetails.xml
15900,Australia,2,52,42.6,46.7,30.1,71.1,1,f24-4-2013-731801-eventdetails.xml
15901,Australia,2,52,36.1,72.4,44.4,54.5,1,f24-4-2013-731801-eventdetails.xml
15902,Australia,2,53,47.3,57.5,61.1,72.0,1,f24-4-2013-731801-eventdetails.xml
15903,Australia,2,53,64.0,72.1,74.0,54.9,0,f24-4-2013-731801-eventdetails.xml
15904,Spain,2,53,23.2,51.6,26.9,49.3,1,f24-4-2013-731801-eventdetails.xml
15905,Spain,2,53,30.2,51.2,42.0,66.4,1,f24-4-2013-731801-eventdetails.xml
15906,Spain,2,53,72.4,74.7,76.3,96.3,1,f24-4-2013-731801-eventdetails.xml
15907,Spain,2,53,79.6,74.8,87.5,76.7,1,f24-4-2013-731801-eventdetails.xml
15908,Spain,2,53,87.1,72.7,87.6,70.9,0,f24-4-2013-731801-eventdetails.xml
15909,Australia,2,53,13.6,44.3,19.5,39.2,1,f24-4-2013-731801-eventdetails.xml
15910,Australia,2,53,19.5,39.2,25.3,20.1,0,f24-4-2013-731801-eventdetails.xml
15911,Spain,2,53,75.2,83.3,69.7,70.5,1,f24-4-2013-731801-eventdetails.xml
15912,Spain,2,53,69.7,70.5,83.6,83.8,1,f24-4-2013-731801-eventdetails.xml
15913,Australia,2,54,13.6,34.9,44.5,44.0,1,f24-4-2013-731801-eventdetails.xml
15914,Australia,2,54,44.7,44.2,62.2,50.0,1,f24-4-2013-731801-eventdetails.xml
15915,Australia,2,54,60.3,12.0,60.3,38.5,1,f24-4-2013-731801-eventdetails.xml
15916,Australia,2,54,60.1,38.8,86.2,43.7,0,f24-4-2013-731801-eventdetails.xml
15917,Spain,2,54,15.2,63.1,27.2,62.6,1,f24-4-2013-731801-eventdetails.xml
15918,Spain,2,54,30.1,62.9,45.7,72.4,1,f24-4-2013-731801-eventdetails.xml
15919,Spain,2,54,48.9,86.3,53.5,97.2,1,f24-4-2013-731801-eventdetails.xml
15920,Spain,2,54,52.3,96.5,41.6,96.3,1,f24-4-2013-731801-eventdetails.xml
15921,Spain,2,54,41.6,93.9,28.0,75.7,1,f24-4-2013-731801-eventdetails.xml
15922,Spain,2,54,32.3,65.2,44.7,63.7,1,f24-4-2013-731801-eventdetails.xml
15923,Spain,2,54,66.7,34.5,68.1,27.1,1,f24-4-2013-731801-eventdetails.xml
15924,Spain,2,54,68.1,27.1,84.2,13.2,1,f24-4-2013-731801-eventdetails.xml
15925,Spain,2,54,85.5,18.3,95.3,50.4,0,f24-4-2013-731801-eventdetails.xml
15926,Australia,2,54,14.9,50.3,18.1,63.1,1,f24-4-2013-731801-eventdetails.xml
