,team,half,min,x_start,y_start,type_def,game
2371,Netherlands,2,79,116.51999999999998,58.32000000000001,Interception,Brazil vs Netherlands
2372,Netherlands,2,80,34.92,29.680000000000003,Interception,Brazil vs Netherlands
2373,Brazil,2,83,76.91999999999999,70.24,Interception,Brazil vs Netherlands
2374,Netherlands,2,85,30.599999999999998,4.64,Interception,Brazil vs Netherlands
2375,Netherlands,2,86,42.0,54.32000000000001,Interception,Brazil vs Netherlands
2376,Netherlands,2,87,26.16,78.24000000000001,Interception,Brazil vs Netherlands
2377,Brazil,2,93,35.04,20.880000000000003,Interception,Brazil vs Netherlands
2378,Germany,1,2,72.47999999999999,66.08,Interception,Germany vs Argentina
2379,Argentina,1,4,15.48,48.64,Interception,Germany vs Argentina
2380,Germany,1,5,26.04,68.48,Interception,Germany vs Argentina
2381,Argentina,1,6,6.6,71.92,Interception,Germany vs Argentina
2382,Argentina,1,9,30.599999999999998,45.28,Interception,Germany vs Argentina
2383,Argentina,1,16,4.44,61.6,Interception,Germany vs Argentina
2384,Argentina,1,19,36.12,75.84,Interception,Germany vs Argentina
2385,Argentina,1,19,49.92,50.400000000000006,Interception,Germany vs Argentina
2386,Argentina,1,24,14.879999999999999,21.040000000000003,Interception,Germany vs Argentina
2387,Argentina,1,25,33.96,55.760000000000005,Interception,Germany vs Argentina
2388,Germany,1,33,36.6,54.64,Interception,Germany vs Argentina
2389,Argentina,1,34,37.56,64.0,Interception,Germany vs Argentina
2390,Argentina,1,34,27.599999999999998,34.160000000000004,Interception,Germany vs Argentina
2391,Argentina,1,39,68.64,70.4,Interception,Germany vs Argentina
2392,Germany,1,42,63.72,34.72,Interception,Germany vs Argentina
2393,Germany,1,43,38.76,61.36000000000001,Interception,Germany vs Argentina
2394,Argentina,2,46,49.199999999999996,69.92,Interception,Germany vs Argentina
2395,Germany,2,46,24.84,21.92,Interception,Germany vs Argentina
2396,Argentina,2,47,39.0,71.12,Interception,Germany vs Argentina
2397,Germany,2,49,81.96,50.160000000000004,Interception,Germany vs Argentina
2398,Germany,2,50,23.52,40.72,Interception,Germany vs Argentina
2399,Argentina,2,52,46.440000000000005,65.67999999999999,Interception,Germany vs Argentina
2400,Argentina,2,53,22.56,24.8,Interception,Germany vs Argentina
2401,Argentina,2,55,38.52,65.84,Interception,Germany vs Argentina
2402,Germany,2,58,74.39999999999999,2.8800000000000003,Interception,Germany vs Argentina
2403,Argentina,2,70,24.0,58.56,Interception,Germany vs Argentina
2404,Germany,2,75,70.92,1.04,Interception,Germany vs Argentina
2405,Germany,2,86,27.479999999999997,1.52,Interception,Germany vs Argentina
2406,Germany,2,90,36.48,51.36000000000001,Interception,Germany vs Argentina
2407,Germany,2,91,46.559999999999995,60.800000000000004,Interception,Germany vs Argentina
2408,Argentina,2,91,38.879999999999995,34.480000000000004,Interception,Germany vs Argentina
2409,Argentina,2,92,13.319999999999999,24.32,Interception,Germany vs Argentina
2410,Argentina,2,92,65.52,33.2,Interception,Germany vs Argentina
2411,Germany,2,92,36.96,26.480000000000004,Interception,Germany vs Argentina
2412,Argentina,3,93,15.719999999999999,27.6,Interception,Germany vs Argentina
2413,Germany,3,96,27.84,48.400000000000006,Interception,Germany vs Argentina
2414,Germany,3,99,46.68,2.4800000000000004,Interception,Germany vs Argentina
2415,Argentina,3,100,38.04,29.04,Interception,Germany vs Argentina
2416,Argentina,3,103,25.679999999999996,49.36000000000001,Interception,Germany vs Argentina
2417,Argentina,3,104,48.0,57.92000000000001,Interception,Germany vs Argentina
2418,Germany,4,110,44.64,51.2,Interception,Germany vs Argentina
